ds,y
23/01/2005,8.325
24/01/2005,8.666666667
25/01/2005,6.575
26/01/2005,5.5125
27/01/2005,4.708333333
28/01/2005,4.8875
29/01/2005,6.258333333
30/01/2005,7.829166667
31/01/2005,7.308333333
1/2/2005,7.633333333
2/2/2005,9.670833333
3/2/2005,8.770833333
4/2/2005,8.625
5/2/2005,6.4375
6/2/2005,5.466666667
7/2/2005,6.0625
8/2/2005,7.433333333
9/2/2005,9.491666667
10/2/2005,9.8875
11/2/2005,9.058333333
12/2/2005,8.679166667
13/02/2005,9.466666667
14/02/2005,9.5625
15/02/2005,8.670833333
16/02/2005,8
17/02/2005,7.583333333
18/02/2005,8.05
19/02/2005,8.554166667
20/02/2005,8.95
21/02/2005,7.675
22/02/2005,8.283333333
23/02/2005,8.591666667
24/02/2005,7.154166667
25/02/2005,5.929166667
26/02/2005,6.070833333
27/02/2005,7.020833333
28/02/2005,5.9375
1/3/2005,4.5125
2/3/2005,5.795833333
3/3/2005,6.825
4/3/2005,7.625
5/3/2005,7.5875
6/3/2005,8.941666667
7/3/2005,9.395833333
8/3/2005,9.154166667
9/3/2005,9.875
10/3/2005,11.35
11/3/2005,12.15
12/3/2005,13.2
13/03/2005,11.9625
14/03/2005,12.66666667
15/03/2005,13.84166667
16/03/2005,14.01666667
17/03/2005,17.77083333
18/03/2005,19.25833333
19/03/2005,16.925
20/03/2005,15.90416667
21/03/2005,14.8125
22/03/2005,14.425
23/03/2005,14.10833333
24/03/2005,15.175
25/03/2005,14.6375
26/03/2005,13.15416667
27/03/2005,12.80833333
28/03/2005,13.6125
29/03/2005,13.98333333
30/03/2005,14
31/03/2005,17.59166667
1/4/2005,16.6625
2/4/2005,13.95833333
3/4/2005,14.40416667
4/4/2005,13.575
5/4/2005,14.35
6/4/2005,16.275
7/4/2005,16.15833333
8/4/2005,13.30833333
9/4/2005,11.28333333
10/4/2005,11.975
11/4/2005,13.08333333
12/4/2005,14.61666667
13/04/2005,13.24583333
14/04/2005,12.19583333
15/04/2005,11.01666667
16/04/2005,11.5875
17/04/2005,13.35416667
18/04/2005,12.925
19/04/2005,12.80416667
20/04/2005,12.70833333
21/04/2005,13.5875
22/04/2005,13.77916667
23/04/2005,13.37083333
24/04/2005,13.2
25/04/2005,13.6125
26/04/2005,13.6625
27/04/2005,13.85416667
28/04/2005,14.53333333
29/04/2005,17.2625
30/04/2005,16.68333333
1/5/2005,17.12083333
2/5/2005,16.27083333
3/5/2005,15.3625
4/5/2005,16.24583333
5/5/2005,18.96666667
6/5/2005,20.45416667
7/5/2005,19.47083333
8/5/2005,16.50833333
9/5/2005,16.30416667
10/5/2005,16.825
11/5/2005,15.74583333
12/5/2005,16
13/05/2005,14.67916667
14/05/2005,14.19583333
15/05/2005,14.7625
16/05/2005,13.8375
17/05/2005,14.4875
18/05/2005,14.425
19/05/2005,15.59583333
20/05/2005,15.79166667
21/05/2005,16.225
22/05/2005,15.13333333
23/05/2005,15.28333333
24/05/2005,18.78333333
25/05/2005,18.88333333
26/05/2005,19.9875
27/05/2005,17.42083333
28/05/2005,18.12916667
29/05/2005,17.51666667
30/05/2005,20.50833333
31/05/2005,23.6375
1/6/2005,23.34583333
2/6/2005,20.9125
3/6/2005,18.025
4/6/2005,19.3625
5/6/2005,22.72083333
6/6/2005,25.23333333
7/6/2005,29.52916667
8/6/2005,27.33333333
9/6/2005,23.64166667
10/6/2005,20.94583333
11/6/2005,18.9125
12/6/2005,18.85833333
13/06/2005,18.60416667
14/06/2005,19.27083333
15/06/2005,19.975
16/06/2005,22.71666667
17/06/2005,27.10833333
18/06/2005,23.4625
19/06/2005,24.575
20/06/2005,22.64583333
21/06/2005,23.46666667
22/06/2005,26.37916667
23/06/2005,23.1625
24/06/2005,19.825
25/06/2005,20.2875
26/06/2005,21.10833333
27/06/2005,20.07916667
28/06/2005,19.7
29/06/2005,18.9875
30/06/2005,18.975
1/7/2005,20.4875
2/7/2005,23.7125
3/7/2005,20.45416667
4/7/2005,20.2
5/7/2005,20.67916667
6/7/2005,21.44583333
7/7/2005,24.03333333
8/7/2005,27.17083333
9/7/2005,27.6625
10/7/2005,28.9375
11/7/2005,28.1125
12/7/2005,24.87916667
13/07/2005,22.24166667
14/07/2005,20.6375
15/07/2005,20.52916667
16/07/2005,20.3875
17/07/2005,20.02083333
18/07/2005,20.45416667
19/07/2005,24.9125
20/07/2005,25.9125
21/07/2005,21.29583333
22/07/2005,20.54166667
23/07/2005,20.25833333
24/07/2005,20.3125
25/07/2005,20.93333333
26/07/2005,22.125
27/07/2005,21.3625
28/07/2005,19.75833333
29/07/2005,19.25
30/07/2005,19.8375
31/07/2005,21.0875
1/8/2005,22.08333333
2/8/2005,23.5875
3/8/2005,26.05
4/8/2005,29.6375
5/8/2005,31.4375
6/8/2005,28.69166667
7/8/2005,22.8375
8/8/2005,19.7875
9/8/2005,20.525
10/8/2005,20.49583333
11/8/2005,22.85833333
12/8/2005,26.34583333
13/08/2005,28.06666667
14/08/2005,30.14583333
15/08/2005,29.43333333
16/08/2005,23.4125
17/08/2005,22.15416667
18/08/2005,21.67916667
19/08/2005,24.89166667
20/08/2005,25.20416667
21/08/2005,24.61666667
22/08/2005,23.4125
23/08/2005,23.50416667
24/08/2005,21.17916667
25/08/2005,20.55
26/08/2005,20.5
27/08/2005,20.16666667
28/08/2005,21.94166667
29/08/2005,21.3875
30/08/2005,21.51666667
31/08/2005,20.4125
1/9/2005,21.51666667
2/9/2005,20.89583333
3/9/2005,21.27083333
4/9/2005,20.72916667
5/9/2005,20.10416667
6/9/2005,19.07916667
7/9/2005,19.82083333
8/9/2005,18.775
9/9/2005,18.56666667
10/9/2005,17.93333333
11/9/2005,17.75
12/9/2005,19.85416667
13/09/2005,22.7125
14/09/2005,24.03333333
15/09/2005,24.75833333
16/09/2005,21.07916667
17/09/2005,22.02083333
18/09/2005,20.275
19/09/2005,19.77916667
20/09/2005,19.95416667
21/09/2005,19.81666667
22/09/2005,18.425
23/09/2005,18.7375
24/09/2005,19.16666667
25/09/2005,18.7
26/09/2005,19.99583333
27/09/2005,20.20833333
28/09/2005,19.26666667
29/09/2005,21.42083333
30/09/2005,23.3875
1/10/2005,21.40833333
2/10/2005,21.45833333
3/10/2005,20.77083333
4/10/2005,20.42083333
5/10/2005,19.66666667
6/10/2005,18.175
7/10/2005,19.25
8/10/2005,19.94583333
9/10/2005,20.15
10/10/2005,19.87083333
11/10/2005,19.28333333
12/10/2005,15.95833333
13/10/2005,14.89583333
14/10/2005,14.70416667
15/10/2005,16.8625
16/10/2005,17.9625
17/10/2005,16.3
18/10/2005,15.775
19/10/2005,17.35833333
20/10/2005,16.42083333
21/10/2005,16.64166667
22/10/2005,16.72083333
23/10/2005,15.6375
24/10/2005,15.22083333
25/10/2005,17.09166667
26/10/2005,18.89166667
27/10/2005,17.45416667
28/10/2005,16.45833333
29/10/2005,17.825
30/10/2005,16.79166667
31/10/2005,14.44166667
1/11/2005,16.51666667
2/11/2005,17.39583333
3/11/2005,15.45833333
4/11/2005,13.5
5/11/2005,11.93333333
6/11/2005,12.12083333
7/11/2005,12.32916667
8/11/2005,12.725
9/11/2005,12.07083333
10/11/2005,12.15
11/11/2005,11.74583333
12/11/2005,10.70416667
13/11/2005,10.06666667
14/11/2005,11.27916667
15/11/2005,12.10833333
16/11/2005,11.5875
17/11/2005,11
18/11/2005,13.69583333
19/11/2005,13.78333333
20/11/2005,15.05416667
21/11/2005,15.85833333
22/11/2005,14.925
23/11/2005,11.71666667
24/11/2005,8.870833333
25/11/2005,8.2
26/11/2005,7.270833333
27/11/2005,7.158333333
28/11/2005,8.1375
29/11/2005,8.358333333
30/11/2005,7.804166667
1/12/2005,10.2875
2/12/2005,12.15416667
3/12/2005,11.7625
4/12/2005,13.025
5/12/2005,11.2625
6/12/2005,8.979166667
7/12/2005,9.654166667
8/12/2005,9.945833333
9/12/2005,11.2875
10/12/2005,10.225
11/12/2005,7.5875
12/12/2005,7.575
13/12/2005,8.316666667
14/12/2005,7.854166667
15/12/2005,7.391666667
16/12/2005,6.366666667
17/12/2005,6.895833333
18/12/2005,8.770833333
19/12/2005,7.820833333
20/12/2005,7.758333333
21/12/2005,8.345833333
22/12/2005,7.754166667
23/12/2005,8.054166667
24/12/2005,10.375
25/12/2005,11.4875
26/12/2005,11.82083333
27/12/2005,11.13333333
28/12/2005,9.1375
29/12/2005,9.75
30/12/2005,12.31666667
31/12/2005,12.12083333
1/1/2006,10.69166667
2/1/2006,9.770833333
3/1/2006,8.704166667
4/1/2006,7.920833333
5/1/2006,7.3625
6/1/2006,8.854166667
7/1/2006,8.070833333
8/1/2006,8.0375
9/1/2006,7.8375
10/1/2006,6.970833333
11/1/2006,7.3375
12/1/2006,8.3375
13/01/2006,9.154166667
14/01/2006,8.158333333
15/01/2006,8.441666667
16/01/2006,7.4625
17/01/2006,8.008333333
18/01/2006,9.845833333
19/01/2006,9.070833333
20/01/2006,8.245833333
21/01/2006,8.083333333
22/01/2006,8.033333333
23/01/2006,7.525
24/01/2006,9.266666667
25/01/2006,10.3875
26/01/2006,8.4625
27/01/2006,6.554166667
28/01/2006,4.5625
29/01/2006,4.479166667
30/01/2006,4.5625
31/01/2006,5.783333333
1/2/2006,7.045833333
2/2/2006,9.070833333
3/2/2006,10.8125
4/2/2006,8.645833333
5/2/2006,7.333333333
6/2/2006,7.645833333
7/2/2006,8.5375
8/2/2006,9.0375
9/2/2006,9.608333333
10/2/2006,11.625
11/2/2006,10.375
12/2/2006,10.0625
13/02/2006,9.1875
14/02/2006,10.32916667
15/02/2006,10.12083333
16/02/2006,12.3625
17/02/2006,11.1875
18/02/2006,11.05
19/02/2006,9.2625
20/02/2006,8.625
21/02/2006,8.3125
22/02/2006,6.016666667
23/02/2006,6.275
24/02/2006,6.2875
25/02/2006,8.791666667
26/02/2006,7.520833333
27/02/2006,8.079166667
28/02/2006,8.445833333
1/3/2006,7.783333333
2/3/2006,9.025
3/3/2006,11.69166667
4/3/2006,11.83333333
5/3/2006,8.125
6/3/2006,8.525
7/3/2006,11.81666667
8/3/2006,11.7125
9/3/2006,11.98333333
10/3/2006,11.03333333
11/3/2006,12.69583333
12/3/2006,13.4625
13/03/2006,13.52916667
14/03/2006,14.26666667
15/03/2006,12.92916667
16/03/2006,12.70833333
17/03/2006,12.32916667
18/03/2006,12.59166667
19/03/2006,11.3375
20/03/2006,11.725
21/03/2006,11.4875
22/03/2006,11.15833333
23/03/2006,13.60833333
24/03/2006,14.39583333
25/03/2006,15.25833333
26/03/2006,16.22916667
27/03/2006,14.54166667
28/03/2006,12.4125
29/03/2006,12.57916667
30/03/2006,14.62083333
31/03/2006,14.55833333
1/4/2006,13.82083333
2/4/2006,14.23333333
3/4/2006,17.9125
4/4/2006,16.125
5/4/2006,13.92916667
6/4/2006,13.9625
7/4/2006,13.95833333
8/4/2006,14
9/4/2006,13.94583333
10/4/2006,15.17916667
11/4/2006,14.15
12/4/2006,14.1625
13/04/2006,16.175
14/04/2006,15.72083333
15/04/2006,14.00833333
16/04/2006,13.2
17/04/2006,12.95416667
18/04/2006,13.09166667
19/04/2006,13.22916667
20/04/2006,14.0125
21/04/2006,12.97916667
22/04/2006,14.52916667
23/04/2006,16.475
24/04/2006,17.95416667
25/04/2006,18.91666667
26/04/2006,19.20416667
27/04/2006,18.04166667
28/04/2006,18.8875
29/04/2006,17.725
30/04/2006,17.65833333
1/5/2006,16.175
2/5/2006,14.95416667
3/5/2006,15.06666667
4/5/2006,15.01666667
5/5/2006,15.02083333
6/5/2006,14.65416667
7/5/2006,13.70833333
8/5/2006,14.19583333
9/5/2006,16.5
10/5/2006,17.7
11/5/2006,17.03333333
12/5/2006,16.60833333
13/05/2006,17.00833333
14/05/2006,17.79583333
15/05/2006,18.37916667
16/05/2006,20.69166667
17/05/2006,20.57916667
18/05/2006,18.15833333
19/05/2006,16.51666667
20/05/2006,16.95416667
21/05/2006,16.4875
22/05/2006,15.0375
23/05/2006,14.45416667
24/05/2006,15.95
25/05/2006,18.78333333
26/05/2006,24.75
27/05/2006,26.5
28/05/2006,26.75416667
29/05/2006,25.84166667
30/05/2006,23.92083333
31/05/2006,23.075
1/6/2006,21.75
2/6/2006,21.89166667
3/6/2006,24.43333333
4/6/2006,25.32083333
5/6/2006,25.36666667
6/6/2006,26.45
7/6/2006,22.625
8/6/2006,21.39583333
9/6/2006,20.00833333
10/6/2006,20.22916667
11/6/2006,20.84166667
12/6/2006,20.58333333
13/06/2006,22.97083333
14/06/2006,21.775
15/06/2006,22.02916667
16/06/2006,20.93333333
17/06/2006,19.26666667
18/06/2006,19.58333333
19/06/2006,18.57916667
20/06/2006,19.0875
21/06/2006,19.74166667
22/06/2006,22.1375
23/06/2006,20.14583333
24/06/2006,18.42916667
25/06/2006,18.525
26/06/2006,18.07083333
27/06/2006,18.59583333
28/06/2006,17.84583333
29/06/2006,19.24166667
30/06/2006,20.78333333
1/7/2006,19.37916667
2/7/2006,18.70833333
3/7/2006,19.78333333
4/7/2006,19.79166667
5/7/2006,19.17916667
6/7/2006,20.5375
7/7/2006,22.725
8/7/2006,21.78333333
9/7/2006,22.30416667
10/7/2006,23.12083333
11/7/2006,25.85
12/7/2006,28.05833333
13/07/2006,29.55833333
14/07/2006,30.10416667
15/07/2006,29.7375
16/07/2006,29.89166667
17/07/2006,28.9625
18/07/2006,25
19/07/2006,22.67916667
20/07/2006,21.9
21/07/2006,20.6125
22/07/2006,20.9125
23/07/2006,22.25833333
24/07/2006,21.075
25/07/2006,21.1375
26/07/2006,21.01666667
27/07/2006,20.74583333
28/07/2006,21.50833333
29/07/2006,21.56666667
30/07/2006,22.1625
31/07/2006,21.19583333
1/8/2006,22.375
2/8/2006,23.52083333
3/8/2006,23.69583333
4/8/2006,27.55
5/8/2006,28.59583333
6/8/2006,29.75833333
7/8/2006,29.0625
8/8/2006,29.13333333
9/8/2006,28.3875
10/8/2006,29.10416667
11/8/2006,28.94166667
12/8/2006,25.55416667
13/08/2006,25.05
14/08/2006,21.7375
15/08/2006,18.8125
16/08/2006,17.63333333
17/08/2006,17.7
18/08/2006,17.325
19/08/2006,18.32916667
20/08/2006,20.32916667
21/08/2006,23.9
22/08/2006,24.4375
23/08/2006,21.05
24/08/2006,20.63333333
25/08/2006,20.84583333
26/08/2006,20.47083333
27/08/2006,21.6
28/08/2006,22.01666667
29/08/2006,23.4875
30/08/2006,24.52916667
31/08/2006,23.68333333
1/9/2006,20.68333333
2/9/2006,20.71666667
3/9/2006,23.5375
4/9/2006,26.39166667
5/9/2006,26.5625
6/9/2006,24.07916667
7/9/2006,22.5375
8/9/2006,24
9/9/2006,22.88333333
10/9/2006,20.14583333
11/9/2006,19.35416667
12/9/2006,19.9375
13/09/2006,17.8625
14/09/2006,17.4375
15/09/2006,17.20833333
16/09/2006,16.7625
17/09/2006,18.40833333
18/09/2006,18.79166667
19/09/2006,19.075
20/09/2006,19.10416667
21/09/2006,18.1375
22/09/2006,17.4875
23/09/2006,17.2375
24/09/2006,17.94583333
25/09/2006,19.75833333
26/09/2006,19.5375
27/09/2006,19.13333333
28/09/2006,19.4625
29/09/2006,18.90833333
30/09/2006,19.34166667
1/10/2006,18.875
2/10/2006,17.92916667
3/10/2006,16.75
4/10/2006,16.94583333
5/10/2006,16.1
6/10/2006,16.87916667
7/10/2006,19.40833333
8/10/2006,18.79583333
9/10/2006,19.27083333
10/10/2006,18.36666667
11/10/2006,17.28333333
12/10/2006,16.31666667
13/10/2006,17.7625
14/10/2006,18.67916667
15/10/2006,18.25
16/10/2006,17.64166667
17/10/2006,17.7625
18/10/2006,16.37916667
19/10/2006,16.2875
20/10/2006,18.06666667
21/10/2006,16.99583333
22/10/2006,17.94583333
23/10/2006,17.40833333
24/10/2006,17.85833333
25/10/2006,17.69166667
26/10/2006,16.72083333
27/10/2006,18.32916667
28/10/2006,20.33333333
29/10/2006,22.29166667
30/10/2006,19.72916667
31/10/2006,17.82916667
1/11/2006,18.12083333
2/11/2006,17.89166667
3/11/2006,17.80416667
4/11/2006,17.10416667
5/11/2006,17.40833333
6/11/2006,17.22083333
7/11/2006,16.31666667
8/11/2006,16.37083333
9/11/2006,17.42083333
10/11/2006,16.63333333
11/11/2006,15.53333333
12/11/2006,14.62083333
13/11/2006,13.7875
14/11/2006,13.1
15/11/2006,15.35416667
16/11/2006,12.7625
17/11/2006,12.325
18/11/2006,14.22083333
19/11/2006,14.5875
20/11/2006,13.95833333
21/11/2006,15.20833333
22/11/2006,15.44166667
23/11/2006,15.4
24/11/2006,15.87083333
25/11/2006,12.05833333
26/11/2006,12.83333333
27/11/2006,14.20416667
28/11/2006,13.175
29/11/2006,10.7875
30/11/2006,12.68333333
1/12/2006,14.23333333
2/12/2006,12.5625
3/12/2006,13.18333333
4/12/2006,15.49166667
5/12/2006,13.02083333
6/12/2006,11.2
7/12/2006,14.80833333
8/12/2006,11.23333333
9/12/2006,8.979166667
10/12/2006,7.683333333
11/12/2006,7.095833333
12/12/2006,9.1125
13/12/2006,9.616666667
14/12/2006,9.141666667
15/12/2006,8.258333333
16/12/2006,7.570833333
17/12/2006,7.979166667
18/12/2006,9.316666667
19/12/2006,7.633333333
20/12/2006,6.041666667
21/12/2006,5.654166667
22/12/2006,6.183333333
23/12/2006,5.8
24/12/2006,6.229166667
25/12/2006,7.116666667
26/12/2006,7.870833333
27/12/2006,9.308333333
28/12/2006,11.25
29/12/2006,11.66666667
30/12/2006,13.97916667
31/12/2006,13.7
1/1/2007,12.9875
2/1/2007,9.625
3/1/2007,8.8875
4/1/2007,9.904166667
5/1/2007,11.8
6/1/2007,9.770833333
7/1/2007,11.59166667
8/1/2007,11.95833333
9/1/2007,11.35833333
10/1/2007,11.04583333
11/1/2007,10.10416667
12/1/2007,10.02916667
13/01/2007,9.3125
14/01/2007,9.1875
15/01/2007,9.9875
16/01/2007,10.23333333
17/01/2007,12.48333333
18/01/2007,12.3375
19/01/2007,11.03333333
20/01/2007,10.57916667
21/01/2007,10.1
22/01/2007,8.75
23/01/2007,6.025
24/01/2007,5.108333333
25/01/2007,6.991666667
26/01/2007,5.333333333
27/01/2007,5.2
28/01/2007,6.854166667
29/01/2007,7.866666667
30/01/2007,8.1875
31/01/2007,7.066666667
1/2/2007,7.745833333
2/2/2007,8.495833333
3/2/2007,9.533333333
4/2/2007,9.041666667
5/2/2007,8.533333333
6/2/2007,7.870833333
7/2/2007,10.66666667
8/2/2007,11.9875
9/2/2007,12.19166667
10/2/2007,13.9125
11/2/2007,14.67083333
12/2/2007,12.775
13/02/2007,13.1
14/02/2007,13.16666667
15/02/2007,12.92083333
16/02/2007,12.14166667
17/02/2007,10.3625
18/02/2007,10.13333333
19/02/2007,10.2375
20/02/2007,9.841666667
21/02/2007,9.233333333
22/02/2007,12.875
23/02/2007,13.15
24/02/2007,13.10833333
25/02/2007,12.85416667
26/02/2007,10.6125
27/02/2007,10.60416667
28/02/2007,12.9125
1/3/2007,11.94583333
2/3/2007,13.6125
3/3/2007,14.13333333
4/3/2007,11.64166667
5/3/2007,11.19166667
6/3/2007,12.14583333
7/3/2007,13.64583333
8/3/2007,11.54583333
9/3/2007,12.79583333
10/3/2007,14.625
11/3/2007,14.75
12/3/2007,11.71666667
13/03/2007,13.41666667
14/03/2007,14.7125
15/03/2007,14.55833333
16/03/2007,14.8
17/03/2007,14.67083333
18/03/2007,12.65416667
19/03/2007,10.7
20/03/2007,9.083333333
21/03/2007,8.725
22/03/2007,9.575
23/03/2007,10.99583333
24/03/2007,10.49583333
25/03/2007,10.5125
26/03/2007,10.74166667
27/03/2007,10.575
28/03/2007,10.375
29/03/2007,11.42083333
30/03/2007,10.45833333
31/03/2007,12.03333333
1/4/2007,9.725
2/4/2007,9.4625
3/4/2007,10.45
4/4/2007,11.30416667
5/4/2007,10.96666667
6/4/2007,12.30416667
7/4/2007,12.35
8/4/2007,11.79166667
9/4/2007,11.64583333
10/4/2007,13.45416667
11/4/2007,14.1375
12/4/2007,14.1125
13/04/2007,13.32083333
14/04/2007,13.57083333
15/04/2007,15.39583333
16/04/2007,18.46666667
17/04/2007,19.50833333
18/04/2007,19.15
19/04/2007,17.04166667
20/04/2007,17.15416667
21/04/2007,17.64166667
22/04/2007,18.72916667
23/04/2007,19.26666667
24/04/2007,18.35
25/04/2007,14.74583333
26/04/2007,14.45833333
27/04/2007,13.82083333
28/04/2007,13.95416667
29/04/2007,14.2375
30/04/2007,12.35416667
1/5/2007,11.8625
2/5/2007,13.7875
3/5/2007,14.29583333
4/5/2007,14.94583333
5/5/2007,16.05416667
6/5/2007,16.23333333
7/5/2007,17.29583333
8/5/2007,19.01666667
9/5/2007,21.1875
10/5/2007,16.05
11/5/2007,14.9125
12/5/2007,15.65
13/05/2007,14.94166667
14/05/2007,13.90416667
15/05/2007,14.69166667
16/05/2007,17.81666667
17/05/2007,22.47083333
18/05/2007,21.81666667
19/05/2007,18.57916667
20/05/2007,15.65833333
21/05/2007,15.0875
22/05/2007,16.5
23/05/2007,17.72916667
24/05/2007,17.8
25/05/2007,16.4375
26/05/2007,15.475
27/05/2007,14.1125
28/05/2007,14.2375
29/05/2007,14.5625
30/05/2007,16.02916667
31/05/2007,15.6
1/6/2007,16.3125
2/6/2007,19.22083333
3/6/2007,18.85
4/6/2007,21.95416667
5/6/2007,22.76666667
6/6/2007,23.14583333
7/6/2007,20.00416667
8/6/2007,19.54166667
9/6/2007,19.26666667
10/6/2007,18.17916667
11/6/2007,18.25
12/6/2007,17.94166667
13/06/2007,17.56666667
14/06/2007,17.67916667
15/06/2007,17.30833333
16/06/2007,17.71666667
17/06/2007,18.07916667
18/06/2007,17.70416667
19/06/2007,16.89166667
20/06/2007,16.40833333
21/06/2007,16.50416667
22/06/2007,16.95833333
23/06/2007,17.20833333
24/06/2007,17.62916667
25/06/2007,17.3625
26/06/2007,17.0875
27/06/2007,17.74166667
28/06/2007,16.3375
29/06/2007,17.43333333
30/06/2007,17.9375
1/7/2007,18.50833333
2/7/2007,17.9625
3/7/2007,18.70833333
4/7/2007,19.28333333
5/7/2007,22.21666667
6/7/2007,23.79166667
7/7/2007,20.89583333
8/7/2007,19.80833333
9/7/2007,19.19583333
10/7/2007,20.94166667
11/7/2007,21.98333333
12/7/2007,22.58333333
13/07/2007,20.175
14/07/2007,19.86666667
15/07/2007,18.35
16/07/2007,18.26666667
17/07/2007,18.35416667
18/07/2007,17.85416667
19/07/2007,17.76666667
20/07/2007,17.78333333
21/07/2007,17.95833333
22/07/2007,18.175
23/07/2007,19.2125
24/07/2007,18.67916667
25/07/2007,19.3
26/07/2007,19.30416667
27/07/2007,20.50416667
28/07/2007,24.11666667
29/07/2007,27.7375
30/07/2007,27.94166667
31/07/2007,21.02083333
1/8/2007,21.00416667
2/8/2007,23.49583333
3/8/2007,28.04166667
4/8/2007,26.7375
5/8/2007,21.54166667
6/8/2007,20.37083333
7/8/2007,21.32916667
8/8/2007,23.56666667
9/8/2007,24.00416667
10/8/2007,23.24583333
11/8/2007,18.92916667
12/8/2007,19.72916667
13/08/2007,18.75833333
14/08/2007,19.4125
15/08/2007,19.42916667
16/08/2007,18.90833333
17/08/2007,20.44583333
18/08/2007,19.075
19/08/2007,19.725
20/08/2007,19.575
21/08/2007,20.04166667
22/08/2007,21.09166667
23/08/2007,23.41666667
24/08/2007,25.20833333
25/08/2007,25.3625
26/08/2007,22.65416667
27/08/2007,23.725
28/08/2007,19.50833333
29/08/2007,19.92916667
30/08/2007,22.67083333
31/08/2007,23.25416667
1/9/2007,24.64166667
2/9/2007,23.6875
3/9/2007,24.5625
4/9/2007,27.075
5/9/2007,27.68333333
6/9/2007,26.89166667
7/9/2007,22.95
8/9/2007,20.10416667
9/9/2007,19.50833333
10/9/2007,21.81666667
11/9/2007,23.62083333
12/9/2007,22.575
13/09/2007,21.49166667
14/09/2007,20.83333333
15/09/2007,22.54583333
16/09/2007,22.625
17/09/2007,19.23333333
18/09/2007,21.15
19/09/2007,22.48333333
20/09/2007,22.32916667
21/09/2007,20.3125
22/09/2007,17.9625
23/09/2007,19.85416667
24/09/2007,18.9125
25/09/2007,18.47916667
26/09/2007,19.99166667
27/09/2007,19.14583333
28/09/2007,18.33333333
29/09/2007,17.11666667
30/09/2007,18.79583333
1/10/2007,19.12083333
2/10/2007,18.7875
3/10/2007,17.74166667
4/10/2007,18.67916667
5/10/2007,17.30416667
6/10/2007,17.02083333
7/10/2007,17.42916667
8/10/2007,17.29583333
9/10/2007,19.69583333
10/10/2007,19.5125
11/10/2007,18.87083333
12/10/2007,18.25416667
13/10/2007,19.225
14/10/2007,19.75
15/10/2007,19.37916667
16/10/2007,18.1125
17/10/2007,17.55416667
18/10/2007,18.9625
19/10/2007,19.98333333
20/10/2007,18.25833333
21/10/2007,17.0375
22/10/2007,15.00416667
23/10/2007,15.84166667
24/10/2007,15.95416667
25/10/2007,15.11666667
26/10/2007,14.54583333
27/10/2007,15.225
28/10/2007,15.35833333
29/10/2007,15.80416667
30/10/2007,15.3875
31/10/2007,14.375
1/11/2007,14.2625
2/11/2007,15.75
3/11/2007,16.72083333
4/11/2007,16.56666667
5/11/2007,16.91666667
6/11/2007,17.10833333
7/11/2007,16.61666667
8/11/2007,15.10833333
9/11/2007,15.925
10/11/2007,15.47916667
11/11/2007,14.725
12/11/2007,14.15
13/11/2007,13.35416667
14/11/2007,12.50833333
15/11/2007,13.41666667
16/11/2007,12.45416667
17/11/2007,10.7125
18/11/2007,8.879166667
19/11/2007,10.54583333
20/11/2007,12.27916667
21/11/2007,11.9875
22/11/2007,11.33333333
23/11/2007,9.291666667
24/11/2007,9.504166667
25/11/2007,9.458333333
26/11/2007,10.9625
27/11/2007,10.63333333
28/11/2007,9.633333333
29/11/2007,8.754166667
30/11/2007,8.795833333
1/12/2007,10.15
2/12/2007,10.29166667
3/12/2007,12.0625
4/12/2007,11.08333333
5/12/2007,11.40833333
6/12/2007,12.50833333
7/12/2007,12.2
8/12/2007,12.2
9/12/2007,13.51666667
10/12/2007,10.44583333
11/12/2007,8.641666667
12/12/2007,8.0375
13/12/2007,7.841666667
14/12/2007,7.504166667
15/12/2007,6.316666667
16/12/2007,5.8625
17/12/2007,5.129166667
18/12/2007,7.620833333
19/12/2007,11.07083333
20/12/2007,12.1375
21/12/2007,11.68333333
22/12/2007,9.7375
23/12/2007,9.775
24/12/2007,8.75
25/12/2007,8.8375
26/12/2007,9.133333333
27/12/2007,8.4375
28/12/2007,7.958333333
29/12/2007,8.35
30/12/2007,10.15833333
31/12/2007,7.966666667
1/1/2008,8.870833333
2/1/2008,11.39583333
3/1/2008,10.12916667
4/1/2008,8.866666667
5/1/2008,12.84583333
6/1/2008,13.525
7/1/2008,13.44583333
8/1/2008,13.49583333
9/1/2008,12.72083333
10/1/2008,12.0125
11/1/2008,11.0375
12/1/2008,9.0125
13/01/2008,9.845833333
14/01/2008,10.40833333
15/01/2008,12.2125
16/01/2008,12.42083333
17/01/2008,11.75833333
18/01/2008,12.575
19/01/2008,10.81666667
20/01/2008,11.93333333
21/01/2008,10.8375
22/01/2008,11.9875
23/01/2008,11.70416667
24/01/2008,10.8
25/01/2008,12.29166667
26/01/2008,11.31666667
27/01/2008,10.57083333
28/01/2008,10.64583333
29/01/2008,9.379166667
30/01/2008,9.016666667
31/01/2008,8.741666667
1/2/2008,9.4625
2/2/2008,10.51666667
3/2/2008,10.39166667
4/2/2008,11.33333333
5/2/2008,12.25
6/2/2008,12.1875
7/2/2008,12.14166667
8/2/2008,12.42916667
9/2/2008,12.43333333
10/2/2008,11.70416667
11/2/2008,11.04583333
12/2/2008,11.39583333
13/02/2008,10.53333333
14/02/2008,11.075
15/02/2008,12.85
16/02/2008,13.09583333
17/02/2008,12.65
